2025-03-06 15:43:17,640 - imnvalidator - DEBUG - Simulation started successfully.
2025-03-06 15:43:17,640 - imnvalidator - DEBUG - Running tests in sequence
2025-03-06 15:43:17,836 - imnvalidator - DEBUG - Pinging 1.2.3.4 from pc2@i1d5 with args timeout=2 and count=2 RETURNS status False and output ping: connect: Network is unreachable while the complete output was ping: connect: Network is unreachable
2
2025-03-06 15:43:17,837 - imnvalidator - DEBUG - Pinging 1.2.3.4 from pc1@i1d5 with args timeout=2 and count=2 RETURNS status False and output ping: connect: Network is unreachable while the complete output was ping: connect: Network is unreachable
2
2025-03-06 15:43:17,838 - imnvalidator - DEBUG - Pinging 5.6.7.8 from pc1@i1d5 with args timeout=2 and count=2 RETURNS status False and output ping: connect: Network is unreachable while the complete output was ping: connect: Network is unreachable
2
2025-03-06 15:43:17,843 - imnvalidator - DEBUG - Pinging 5.6.7.8 from pc2@i1d5 with args timeout=2 and count=2 RETURNS status False and output ping: connect: Network is unreachable while the complete output was ping: connect: Network is unreachable
2
2025-03-06 15:43:20,876 - imnvalidator - DEBUG - Pinging 10.0.0.19 from pc2@i1d5 with args timeout=2 and count=2 RETURNS status False and output PING 10.0.0.19 (10.0.0.19) 56(84) bytes of data.

--- 10.0.0.19 ping statistics ---
2 packets transmitted, 0 received, 100% packet loss, time 1042ms while the complete output was PING 10.0.0.19 (10.0.0.19) 56(84) bytes of data.

--- 10.0.0.19 ping statistics ---
2 packets transmitted, 0 received, 100% packet loss, time 1042ms

1
2025-03-06 15:43:20,877 - imnvalidator - DEBUG - Pinging 10.0.0.19 from pc1@i1d5 with args timeout=2 and count=2 RETURNS status False and output PING 10.0.0.19 (10.0.0.19) 56(84) bytes of data.

--- 10.0.0.19 ping statistics ---
2 packets transmitted, 0 received, 100% packet loss, time 1041ms while the complete output was PING 10.0.0.19 (10.0.0.19) 56(84) bytes of data.

--- 10.0.0.19 ping statistics ---
2 packets transmitted, 0 received, 100% packet loss, time 1041ms

1
2025-03-06 15:43:20,877 - imnvalidator - DEBUG - Test Ping pc1 to nonexistant expect fail failed
2025-03-06 15:43:20,877 - imnvalidator - DEBUG - Tests finished with 1 failures
2025-03-06 15:43:20,878 - imnvalidator - INFO - Validator finished in 5.284599304199219 seconds
2025-03-06 15:43:27,608 - imnvalidator - DEBUG - Program started
2025-03-06 15:43:27,608 - imnvalidator - DEBUG - Parsing arguments
2025-03-06 15:43:27,613 - imnvalidator - DEBUG - Starting main function
2025-03-06 15:43:27,614 - imnvalidator - DEBUG - Starting simulation with command: imunes -b testfiles/scheme.imn
2025-03-06 15:43:29,440 - imnvalidator - DEBUG - Simulation started successfully.
2025-03-06 15:43:29,440 - imnvalidator - DEBUG - Running tests in sequence
2025-03-06 15:43:30,588 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.137 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.172 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1030ms
rtt min/avg/max/mdev = 0.137/0.154/0.172/0.017 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.137 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.172 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1030ms
rtt min/avg/max/mdev = 0.137/0.154/0.172/0.017 ms
0
2025-03-06 15:43:30,588 - imnvalidator - DEBUG - Test Ping pc1 to pc2 successful
2025-03-06 15:43:31,740 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.126 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.203 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1014ms
